ID_ERB,OPERADORA,UF,MUNICIPIO,BAIRRO,LOGRADOURO,CEP,TIPO_ESTACAO,TECNOLOGIA,FREQUENCIA,LATITUDE,LONGITUDE,PADRAO,MCC,MNC,LAC,CID,ARFCN,SETOR,RSSI,ALTURA,STATUS,FAIXA,FREQ_INICIAL,FREQ_FINAL,CLASSE_EMISSAO,POTENCIA,COMPARTILHAMENTO
1015381550,VIVO,DF,Brasilia,SOBRADINHO,"RODOVIA DF-250 - N KM 3,5, S N,",5300108,Nao Informada,4G - 5G,700 - 2500 - 3500,-15.75935,-47.742911,,,,,,,,,9409.0,nao,,,,,1885.0,nao
1015381569,VIVO,DF,Brasilia,ASA NORTE,"SDN, CNB, S N,",5300108,Nao Informada,3G - 4G - 5G,700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500,-15.791281,-47.883169,LTE,724.0,6.0,54561.0,25638913.0,701.0,31.0,0.0,62.8,sim,FB,2125.000,2135.000,5M00G7W,35.9,sim
1015381577,VIVO,GO,Anapolis,DISTRITO AGRO-INDUSTRIAL DE ANAPOLIS (DA,"RUA R-02, QD. 11-D, S N, Modulos 27 55",5201108,Nao Informada,4G - 5G,700 - 3500,-16.404039,-48.916589,LTE,724.0,4.0,36277.0,103355657.0,1000.0,1.0,0.0,231.2,sim,FB,880.00000000,890.00000000,40K0G3E,727.3,sim
1015381585,VIVO,GO,Aparecida de Goiania,APARECIDA DE GOIANIA,"RUA 04, S N, QUADRA 003, LOTE 006, BAIRRO: LOT. REAL GRANDEZA, S N,",5201405,Nao Informada,4G - 5G,700 - 2500 - 3500,-16.822539,-49.216289,LTE,724.0,5.0,42662.0,159317788.0,1000.0,1.0,0.0,165.3,sim,,,,,1182.9,nao
1015381593,VIVO,MS,Ribas do Rio Pardo,CENTRO,"RUA JOSE ALVES, S N, ao lado do numero 183",5007109,Nao Informada,4G,700 - 1800 - 2100,-20.441769,-53.7504,,,,,,,,,2337.0,nao,,,,,80396.8,nao
1015381607,VIVO,MT,Sinop,SINOP,"RUA RACHEL DE QUEIROZ, 698,",5107909,Nao Informada,3G - 4G - 5G,700 - 850 - 2500 - 3500,-11.843611,-55.550261,,,,,,,,,80138.2,nao,,,,,2105.8,nao
1015381640,CLARO,MG,Perdigao,CHACARAS ENGENHO NOVO,"R C, S N, ACESSO PELA BR 262",3149705,Nao Informada,2G - 4G,700 - 1800,-19.90419,-45.06852,,,,,,,,,24327.8,nao,,,,,5556.2,nao
1015381658,CLARO,PA,Braganca,NOVA MOCAJUBA,"ROD PA 112, KM13, ZONA RURAL",1501709,Nao Informada,2G - 4G,850,-12.8455,-46.88233,,,,,,,,,11463.7,nao,,,,,11420.6,nao
1015381666,CLARO,PA,Cameta,CAMETA TAPERA,"VL DE CAMETA TAPERA, S N, RESTAURANTE DONA ANA",1502103,Nao Informada,2G - 4G,700 - 850 - 1800 - 2100,-21.7869,-49.45197,,,,,,,,,3326.4,nao,,,,,10874.0,nao
1015381674,CLARO,PA,Cameta,VILA MUPI,"R PRIMEIRA, S N, ZONA RURAL",1502103,Nao Informada,2G - 4G,850,-20.8878,-49.46717,,,,,,,,,2421.7,nao,,,,,3770.1,nao
1015381682,CLARO,PA,Igarape-Acu,CENTRO,"R HENRIQUE ROCHA, 632,",1503200,Nao Informada,2G - 4G,850,-10.06,-47.417,,,,,,,,,97740.7,nao,,,,,84798.1,nao
1015381690,CLARO,PA,Maracana,VILA SAO CRISTOVAO,"V SAO CRISTOVAO, S N, PROXIMO A IGREJA",1504307,Nao Informada,2G - 4G,850,-8.3957,-47.4318,,,,,,,,,115713.4,nao,,,,,80038.8,nao
1015381704,CLARO,AM,Barreirinha,FREGUESIA DO ANDIRA,"RUA PADRE SEIXAS - ESQ C TV CLAUDIO BELTRAO AO LADO DA IGREJA DE NOSSA SENHORA DE BELEM, S N,",1300508,Nao Informada,2G - 4G,700 - 850 - 1800,-28.5982,-57.00078,,,,,,,,,96875.9,nao,,,,,72884.0,nao
1015381712,CLARO,AM,Parintins,CENTRO,"RUA LUIZ GONZAGA - SANTO ANTONIO DO TRACAJA, S N,",1303403,Nao Informada,2G - 4G,700 - 850,-28.0472,-56.7291,,,,,,,,,97809.7,nao,,,,,102258.4,nao
1015381720,CLARO,AM,Tefe,CAIAMBE,"RUA HENRIQUE LIME, S N, ZONA RURAL",1304203,Nao Informada,2G - 4G,850,-35.2998,-64.41114,,,,,,,,,920738.7,nao,,,,,854688.2,nao
1015381739,CLARO,AM,Urucara,DISTRITO DE BUCUZAL,"RUA SAO CRISTOVAO, S N, ZONA RURAL",1304302,Nao Informada,2G - 4G,850,-23.7393,-57.58319,,,,,,,,,330275.8,nao,,,,,199357.0,nao
1015381747,CLARO,PA,Baiao,IGARAPE TAMBAI-ACU,"R BETEL, S N,",1501204,Nao Informada,2G - 4G,700 - 850,-28.135,-49.53311,,,,,,,,,38212.5,nao,,,,,16314.3,nao
1015381755,CLARO,PA,Prainha,COMUNIADE JUTUARANA,"R SANTA TRINDADE, S N, ESQ TV BOA ESPERANCA",1506005,Nao Informada,2G - 4G,850,-15.4978,-53.68111,,,,,,,,,65691.0,nao,,,,,67134.8,nao
1015389659,VIVO,RS,Porto Alegre,LOTEAMENTO VILA DONA LEOPOLDINA II,"RUA GERMANO BASLER, 712, S N, LOTE 26 DA QUADRA X1",4314902,Nao Informada,4G - 5G,700 - 1800 - 2100 - 2500 - 3500,-30.02682,-51.11416,,,,,,,,,5050.4,nao,FB,2650.00000000,2660.00000000,10M0G7W,757.6,sim
1015389667,VIVO,RS,Porto Alegre,BELEM VELHO,"ESTR. COSTA GAMA, 1548, -",4314902,Nao Informada,4G - 5G,700 - 1800 - 2100 - 2500 - 3500,-30.12932,-51.17542,,,,,,,,,6716.6,nao,,,,,2247.6,nao
1015389675,VIVO,RS,Porto Alegre,PORTO ALEGRE,"AV. EDGAR PIRES DE CASTRO, SN, S N,",4314902,Nao Informada,4G - 5G,700 - 1800 - 2100 - 2500 - 3500,-30.16638,-51.15437,,,,,,,,,10459.9,nao,FB,1830.00000000,1832.50000000,200KG7W,841.1,sim
1015389683,BRISANET,CE,Pacajus,CROATA II,"RUA 05 LOT. PLANALTO PAIACUS, 125,",2309607,Nao Informada,4G - 5G,2300,-41.70957,-38.45175,,,,,,,,,1611788.8,nao,,,,,1577325.8,nao
1015389691,BRISANET,CE,Pacajus,COACU,"RUA RAIMUNDO PEREIRA DA SILVA, 70,",2309607,Nao Informada,4G - 5G,2300,-41.66851,-38.471601,,,,,,,,,1607727.3,nao,,,,,1573632.4,nao
1015389799,TIM,BA,Juazeiro,0,"RUA MANOEL SEVERO DIAS, S N - BAIRRO COUNTRY CLUB - COUNTRY CLUB, 0,",2918407,Nao Informada,2G,850,-94.17169,-40.52095,,,,,,,,,6890207.7,nao,,,,,6713908.5,nao
1015389802,TIM,BA,Juazeiro,0,"QUADRA A LOTES 16  E 17 LOTEAMENTO MORADA DO RIO - BAIRRO CAJUEIRO - Cajueiro, 0,",2918407,Nao Informada,2G,850,-94.14969,-40.487944,,,,,,,,,6887756.0,nao,,,,,6711462.1,nao
1015389810,TIM,BA,Juazeiro,0,"RODOVIA LOMANTO JR, S N - KM3 - DISTRITO INDUSTRIAL - DISTRITO INDUSTRIAL, 0,",2918407,Nao Informada,2G,850,-94.55131,-40.485031,,,,,,,,,6931570.0,nao,,,,,6755075.6,nao
1015389829,TIM,BA,Juazeiro,0,"TRAVESSA JOSINO RIBEIRO, N 52 - ORLA FLUVIAL, 0,",2918407,Nao Informada,2G,850,-94.11031,-40.502489,,,,,,,,,6883482.2,nao,,,,,6707210.5,nao
1015389837,TIM,BA,Juazeiro,0,"RUA SANTA MARIA GORETTI - Centro, 0,",2918407,Nao Informada,2G,850,-94.19864,-40.503983,,,,,,,,,6893121.6,nao,,,,,6716806.0,nao
1015389845,TIM,BA,Juazeiro,0,"RUA IMACULADA CONCEICAO, AO LADO DO HOTEL POUSADA IDEAL, SN - Piranga, 0,",2918407,Nao Informada,2G,850,-94.34589,-40.502461,,,,,,,,,6909185.3,nao,,,,,6732796.1,nao
1015389853,TIM,BA,Jacobina,0,"JACOBINA MINERACAO E COMERCIO LTDA YAMANA GOLD INC. - GROTINHA, 0,",2917508,Nao Informada,2G,850,-11.258667,-40.520944,,,,,,,,,52077.3,nao,,,,,9058.9,nao
1015389861,TIM,BA,Barro Alto,0,"AVENIDA ANDRADE, S N - CENTRO, 0,",2903235,Nao Informada,2G,850,-11.7625,-41.907222,,,,,,,,,211224.3,nao,,,,,16948.7,nao
1015389870,TIM,BA,Vera Cruz,0,"CONDOMINIO ALAMEDA CRUZEIRO, QUADRA C - ILHA DE ITAPARICA - BARRA DO GIL, 0,",2933208,Nao Informada,2G,850,-12.993694,-38.631911,,,,,,,,,12933.8,nao,FB,1877.50000000,1880.00000000,2M50G7W,238.5,sim
1015389896,TIM,BA,Curaca,0,"AVENIDA DOUTOR PEDRO SANTOS TORRES, 300 - CENTRO, 0,",2909901,Nao Informada,2G,850,-89.90833,-39.907361,,,,,,,,,6425432.5,nao,,,,,6251384.5,nao
1015389900,TIM,BA,Campo Formoso,0,"MORRO DO CRUZEIRO, S N - Centro, 0,",2906006,Nao Informada,2G,850,-10.515361,-40.308558,,,,,,,,,16729.3,nao,FB,952.500,955.000,200KG7W,95.6,sim
1015389918,TIM,BA,Ibitita,0,"RUA 21 DE ABRIL, FAZENDA BAIXA DO ANJICO - ZONA RURAL, 0,",2913101,Nao Informada,2G,850,-11.504306,-42.008028,,,,,,,,,215630.7,nao,FB,1865.00000000,1870.00000000,200KG7W,0.1,sim
1015389926,TIM,BA,Vera Cruz,0,"RODOVIA BA 001, KM 17 LOTEAMENTO PRAIA DE CONCEICAO - ZONA RURAL, 0,",2933208,Nao Informada,2G,850,-13.02472,-38.65306,,,,,,,,,15207.0,nao,FB,1805.00000000,1820.00000000,200KM7W,123.7,sim
1015389934,TIM,BA,Vera Cruz,0,"RUA Q - QUADRA 8 - LOTE 6 - LOTEAMENTO PONTA DA ILHA - CACHA PREGOS - PONTA DA ILHA, 0,",2933208,Nao Informada,2G,850,-13.129528,-38.787903,,,,,,,,,32584.7,nao,FB,1875.00000000,1877.50000000,200KG7W,57.6,sim
1015389942,TIM,BA,Curaca,0,"RUA JOSE AMANCIO FILHO, S N - Centro, 0,",2909901,Nao Informada,2G,850,-89.92094,-39.908656,,,,,,,,,6426802.9,nao,,,,,6252747.5,nao
1015389950,TIM,BA,Curaca,0,"RUA DO CEMITERIO, S N - PATAMUTE, 0,",2909901,Nao Informada,2G,850,-94.10561,-39.472319,,,,,,,,,6881316.1,nao,,,,,6704870.1,nao
1015389969,TIM,BA,Filadelfia,0,"FAZENDA GAMELEIRA - ZONA RURAL, 0,",2910859,Nao Informada,2G,850,-10.752969,-40.117358,,,,,,,,,7403.6,nao,,,,,12354.0,nao
1015389985,TIM,BA,Irece,0,"AV. 1 DE JANEIRO, S N - BAIRRO CENTRO - Centro, 0,",2914604,Nao Informada,2G,850,-11.308139,-41.852639,,,,,,,,,195252.8,nao,FB,2145.00000000,2155.00000000,5M00G7W,961.5,sim
1015389993,TIM,BA,Irece,0,"RUA DA IGREJA, S N - ITAPICURU, 0,",2914604,Nao Informada,2G,850,-11.3344,-41.929739,,,,,,,,,203962.9,nao,,,,,8659.2,nao
1015390002,TIM,BA,Irece,0,"PRACA DO COMERCIO, S N - CENTRO, 0,",2914604,Nao Informada,2G,850,-11.239167,-41.754228,,,,,,,,,183765.1,nao,,,,,11082.9,nao
1015390010,TIM,BA,Jacobina,0,"FUNDO DA RUA DO PERIO VELHO S N, POVOADO ITAITU, JACOBINA, BA - GROTINHA, 0,",2917508,Nao Informada,2G,850,-11.3392,-40.486331,,,,,,,,,52750.4,nao,,,,,13709.3,nao
1015390029,TIM,BA,Ibitita,0,"RUA ALTO DA ESTRELA, S N - Centro, 0,",2913101,Nao Informada,2G,850,-11.544194,-41.977111,,,,,,,,,213339.5,nao,,,,,5569.5,nao
1015390037,TIM,BA,Irece,0,"RUA JOSE A, DOURADO, C A RUA ROGERIO DOURADO TRANSVERSAL DA AV, CARAIBA - Centro, 0,",2914604,Nao Informada,2G,850,-11.301194,-41.858028,,,,,,,,,195742.7,nao,FB,2145.00000000,2155.00000000,5M00G7W,14.0,sim
1015390045,TIM,BA,Ibitita,0,"RUA 03 DE MAIO-S N, BAIRO CENTRO - DISTRITO DE FEIRA NOVA - IBITITA - Centro, 0,",2913101,Nao Informada,2G,850,-11.70765,-41.873119,,,,,,,,,207608.7,nao,,,,,22736.0,nao
1015390053,TIM,BA,Jacobina,0,"FAZENDA BOA VISTA S N, POVOADO ITAPEIPU, JACOBINA - CENTRO, 0,",2917508,Nao Informada,2G,850,-11.319911,-40.352839,,,,,,,,,39728.7,nao,,,,,12305.6,nao
1015390070,TIM,BA,Itaparica,0,"RUA JURACY MAGALHAES S N - LOTEAMENTO MANDAGUARI, 0,",2916104,Nao Informada,2G,850,-12.885439,-38.680786,,,,,,,,,19099.2,nao,FB,1875.000,1877.500,200KG7W,75.9,sim
1015390096,TIM,BA,Juazeiro,0,"POVOADO DE JUNCO - ZONA RURAL - N S N - ZONA RURAL, 0,",2918407,Nao Informada,2G,850,-96.73081,-40.60475,,,,,,,,,7169759.5,nao,,,,,6992244.6,nao
1015390100,TIM,BA,Juazeiro,0,"POVOADO DE JUREMAL - ZONA RURAL - N S N - ZONA RURAL, 0,",2918407,Nao Informada,2G,850,-97.28069,-40.3577,,,,,,,,,7229172.4,nao,,,,,7051330.7,nao
1015390118,TIM,BA,Jacobina,0,"RUA TRAVESSA SERRANO , POVOADO JUNCO - GROTINHA, 0,",2917508,Nao Informada,2G,850,-11.330869,-40.171039,,,,,,,,,29027.2,nao,,,,,16847.4,nao
1015390126,TIM,BA,Juazeiro,0,"POVOADO DE PINHOES - ZONA RURAL - N S N (DISTRITO DE PINHOES) - ZONA RURAL, 0,",2918407,Nao Informada,2G,850,-95.78639,-39.88975,,,,,,,,,7065056.5,nao,,,,,6887818.4,nao
1015390134,TIM,BA,Jacobina,0,"RUA F - LOTE 20 DO CONJUNTO RESIDENCIAL JACOBINA II - JACOBINA II, 0,",2917508,Nao Informada,2G,850,-11.178983,-40.542014,,,,,,,,,51772.2,nao,FB,1875.00000000,1877.50000000,200KG7W,988.9,sim
1015390150,TIM,BA,Barro Alto,0,"AVENIDA CANARANA, S N - LAGOA FUNDA, 0,",2903235,Nao Informada,2G,850,-11.74575,-41.825631,,,,,,,,,204204.0,nao,,,,,26006.6,nao
1015390169,TIM,BA,Morro do Chapeu,0,"AVENIDA SENHOR DOS PASSOS, S N (AO LADO DA BA-426) - Centro, 0,",2921708,Nao Informada,2G,850,-11.539897,-41.154719,,,,,,,,,127867.7,nao,FB,1835.00000000,1850.00000000,200KG7W,220.9,sim
1015390177,TIM,BA,Sento Se,0,"POVOADO MINA DO INCAIBRO PICARRAO. SANTO SE - POVOADO DE PICARRAO, 0,",2930204,Nao Informada,2G,850,-95.26111,-41.114444,,,,,,,,,7010222.9,nao,,,,,6833516.1,nao
1015390185,TIM,BA,Irece,0,"AVENIDA COSTA E SILVA, 722 - FUNDACAO BRADESCO, 0,",2914604,Nao Informada,2G,850,-11.305472,-41.866472,,,,,,,,,196713.7,nao,,,,,1048.5,nao
1015390193,TIM,BA,Itaparica,0,"RUA DOS OGUNS, 50 FAZENDA NAZARE, 50 - PONTA DE AREIA, 0,",2916104,Nao Informada,2G,850,-12.901781,-38.661997,,,,,,,,,16682.3,nao,,,,,2684.9,nao
1015390207,TIM,BA,Senhor do Bonfim,0,"RUA JULIO SILVA, S N - CENTRO - BONFIM III, 0,",2930105,Nao Informada,2G,850,-10.462889,-40.184278,,,,,,,,,4913.4,nao,FB,1825.000,1827.500,200KG7W,169.1,sim
1015390215,TIM,BA,Senhor do Bonfim,0,"FAZENDA PE DO MONTE, MORRO DA ESTACAO REPETIDORA DE TV - BONFIM III, 0,",2930105,Nao Informada,2G,850,-10.440269,-40.175475,,,,,,,,,6711.3,nao,FB,891.500,894.000,200KG7W,40.2,sim
1015390223,TIM,BA,Sobradinho,0,"ESTACAO DE TRATAMENTO DE AGUA DA CHESF - AVENIDA PAULO AFONSO S N - Centro, 0,",2930774,Nao Informada,2G,850,-94.75233,-40.816011,,,,,,,,,6954082.6,nao,,,,,6777554.0,nao
1015390231,TIM,BA,Sento Se,0,"AVENIDA DO CANAL, S N - Centro, 0,",2930204,Nao Informada,2G,850,-97.42719,-41.8766,,,,,,,,,7249049.0,nao,,,,,7071590.3,nao
1015390240,TIM,BA,Miguel Calmon,0,"ESTRADA DE ACESSO PARA VARZEA DO POCO, S N - TAPIRANGA, 0,",2921203,Nao Informada,2G,850,-11.445189,-40.422767,,,,,,,,,54878.1,nao,FB,1865.00000000,1870.00000000,200KG7W,74.8,sim
1015390258,TIM,BA,Vera Cruz,0,"ESQUINA DA AVENIDA BEIRA MAR COM A RUA SAO BENTO, S N - MAR GRANDE, 0,",2933208,Nao Informada,2G,850,-12.963375,-38.608878,,,,,,,,,11097.1,nao,,,,,3647.5,nao
1015390266,TIM,BA,Xique-Xique,0,"AVENIDA LIONS CLUBE, 337 - SAO FRANCISCO DE ASSIS, 0,",2933604,Nao Informada,2G,850,-10.820997,-42.721786,,,,,,,,,254476.8,nao,FB,1877.50000000,1880.00000000,200KG7W,492.0,sim
1015390274,TIM,BA,Xique-Xique,0,"RUA AURORA, S N - Centro, 0,",2933604,Nao Informada,2G,850,-10.824717,-42.729828,,,,,,,,,253665.3,nao,FB,1877.50000000,1880.00000000,200KG7W,479.0,sim
1015393702,CLARO,ES,Atilio Vivacqua,ATILIO VIVACQUA,"R JOSE VALENTIM, 14,",3200706,Nao Informada,2G - 3G - 4G,700 - 1800 - 2100,-20.91667,-41.19,,,,,,,,,1929.7,nao,FB,869.00000000,880.00000000,40K0F3E,30.5,sim
1015393710,CLARO,ES,Vitoria,AEROPORTO,"AV FERNANDO FERRARI, S N,",3205309,Nao Informada,3G - 4G - 5G,700 - 850 - 1800 - 2100 - 3500,-20.25577,-40.28898,LTE,724.0,11.0,51327.0,171808277.0,1000.0,1.0,0.0,91.5,sim,FB,2155.00000000,2165.00000000,5M00G9W,166.2,sim
1015393770,CLARO,SP,Pindamonhangaba,PINHAO DO BORBA,"EST RADIALISTA PERCY LACERDA, KM100,",3538006,Nao Informada,2G - 3G - 4G,700 - 850 - 1800 - 2100 - 2500,-22.98494,-45.46685,LTE,724.0,10.0,31226.0,231116044.0,1153.0,22.0,0.0,242.4,sim,,,,,2950.5,nao
1015397880,CLARO,RS,Porto Alegre,CENTRO HISTORICO,"R GENERAL BENTO MARTINS, 24, 0",4314902,Nao Informada,2G - 3G - 4G - 5G,850 - 900 - 1800 - 2100 - 2300 - 2500 - 3500,-30.03024,-51.23575,LTE,724.0,5.0,41751.0,130631691.0,1000.0,2.0,0.0,660.7,sim,FB,2125.00000000,2135.00000000,5M00G9W,6.8,sim
1015398062,TIM,MA,Balsas,CENTRO,"RUA PROJETADA, S N,",2101400,Nao Informada,4G,1800,-75.40961,-46.036681,,,,,,,,,4824125.8,nao,,,,,4655705.2,nao
1015398070,TIM,PA,Goianesia do Para,CENTRO,"RUA PROJETADA, S N,",1503093,Nao Informada,2G - 3G - 4G,700 - 1800 - 2100,-38.3721,-49.097508,,,,,,,,,746355.5,nao,,,,,643663.0,nao
1015398089,TIM,MA,Sao Jose de Ribamar,CENTRO,"RUA PROJETADA, S N,",2111201,Nao Informada,3G - 4G,700 - 1800 - 2100 - 2500,-25.41617,-44.069577,,,,,,,,,236907.5,nao,,,,,219692.3,nao
1015398097,TIM,PA,Marituba,CENTRO,"RUA PROJETADA, S N,",1504422,Nao Informada,3G,2100,-13.567,-48.349467,,,,,,,,,74228.4,nao,,,,,58238.2,nao
1015398100,TIM,PA,Marituba,CENTRO,"RUA PROJETADA, S N,",1504422,Nao Informada,3G - 4G - 5G,700 - 1800 - 2100 - 3500,-13.6067,-48.320515,,,,,,,,,76530.3,nao,,,,,60779.4,nao
1015398119,TIM,AP,Macapa,CENTRO,"Rua Projetada, S N, -",1600303,Nao Informada,2G - 3G - 4G,700 - 1800 - 2100,-0.34122,-51.088789,,,,,,,,,38442.5,nao,,,,,33131.0,nao
1015398127,TIM,PA,Parauapebas,CENTRO,"Rua Projetada, S N, -",1505536,Nao Informada,3G - 4G,700 - 1800 - 2100,-60.84323,-49.859627,,,,,,,,,3197518.4,nao,,,,,3030353.2,nao
1015398135,TIM,AP,Macapa,CENTRO,"Rua Projetada, S N, -",1600303,Nao Informada,2G - 3G - 4G,700 - 1800 - 2100 - 2500,-0.1786,-51.061198,,,,,,,,,20570.8,nao,,,,,15859.5,nao
1015398143,TIM,MA,Sao Raimundo das Mangabeiras,CENTRO,"Rua Projetada, S N, -",2111607,Nao Informada,2G - 3G - 4G,700 - 900 - 1800 - 2100,-70.22278,-45.47776,,,,,,,,,4256017.2,nao,,,,,4091264.5,nao
1015398151,TIM,MA,Presidente Dutra,CENTRO,"Rua Projetada, S N, -",2109106,Nao Informada,2G - 3G - 4G,700 - 900 - 1800 - 2100,-53.02095,-44.488999,,,,,,,,,2402558.0,nao,,,,,2262378.1,nao
1015398160,TIM,MG,Belo Horizonte,Anchieta,"RUA DOM VITAL, 299,",3106200,Nao Informada,4G - 5G,2500 - 3500,-19.948278,-43.9725,,,,,,,,,1239.5,nao,FB,2135.00000000,2145.00000000,5M00G7W,228.9,sim
1015398178,TIM,MG,Belo Horizonte,Guarani,"AVENIDA WALDOMIRO LOBO, 1640, BLOCO 02",3106200,Nao Informada,4G - 5G,2500 - 3500,-19.846,-43.931361,UMTS,724.0,23.0,6731.0,34804359.0,1000.0,1.0,0.0,513.6,sim,FB,890.00000000,891.50000000,5M00G9W,1.5,sim
1015398186,TIM,MG,Belo Horizonte,BONFIM,"RUA ALEM PARAIBA, 999, BELO HORIZONTE",3106200,Nao Informada,4G - 5G,2500 - 3500,-19.907444,-43.950667,,,,,,,,,1411.7,nao,FB,2110.00000000,2125.00000000,5M00G9W,300.1,sim
1015398194,TIM,MG,Belo Horizonte,TUPI B,"RUA ALFEU DE CARVALHO, 41, BELO HORIZONTE",3106200,Nao Informada,4G - 5G,2500 - 3500,-19.841944,-43.91575,,,,,,,,,2123.2,nao,,,,,1083.2,nao
1015398208,TIM,MG,Belo Horizonte,BOA VISTA,"RUA SAO BORJA, 944,",3106200,Nao Informada,4G - 5G,2500 - 3500,-19.889222,-43.896917,,,,,,,,,1800.6,nao,FB,2125.00000000,2135.00000000,5M00G7W,334.4,sim
1015398216,TIM,MG,Belo Horizonte,VILA CLORIS,"RUA DOS PINTASSILGOS, 48, 0",3106200,Nao Informada,4G - 5G,2500 - 3500,-19.827167,-43.949417,UMTS,724.0,23.0,6631.0,34840029.0,1000.0,1.0,0.0,712.4,sim,FB,2650.00000000,2660.00000000,10M0G7W,850.1,sim
1015398224,TIM,BA,Salvador,COUTOS,"RUA CAFE FILHO, 21,",2927408,Nao Informada,4G - 5G,2100 - 3500,-12.860836,-38.474153,,,,,,,,,4928.0,nao,FB,880.00000000,890.00000000,5M00G7W,159.9,sim
1015398232,TIM,BA,Salvador,JARDIM DAS MARGARIDAS,"RUA MARIA LUIZA ALVES, S N, QD 5",2927408,Nao Informada,4G - 5G,2100 - 3500,-12.906283,-38.349208,UMTS,724.0,5.0,40271.0,181941769.0,1000.0,1.0,0.0,756.1,sim,FB,2155.000,2165.000,5M00G9W,29.0,sim
1015398240,TIM,AM,Parintins,CENTRO,"AVENIDA AMAZONAS, 1916,",1303403,Nao Informada,2G - 3G - 4G - 5G,700 - 900 - 1800 - 2100 - 3500,-26.27472,-56.733694,,,,,,,,,221744.8,nao,,,,,229189.8,nao
1015398259,TIM,PB,Campina Grande,Campina Grande,"PARQUE DO POVO, S N,",2504009,Nao Informada,4G - 5G,1800 - 2100 - 2500 - 3500,-72.23417,-35.887233,,,,,,,,,4560704.7,nao,,,,,4405540.6,nao
1015398267,TIM,MG,Paraisopolis,ZONA RURAL,"RODOVIA MG173 KM173+00, S N, RODOVIA SUL MINAS, ZONA RURAL",3147303,Nao Informada,4G,700,-22.590833,-45.770083,,,,,,,,,1658.7,nao,,,,,4586.7,nao
1015398275,TIM,RJ,Rio de Janeiro,COPACABANA,"AVENIDA ATLANTICA, S N, PROX. AO N 1702 - COPACABANA PALACE",3304557,Nao Informada,2G - 3G,1800 - 2100,-22.9672,-43.177194,LTE,724.0,2.0,32190.0,35167245.0,1000.0,9.0,0.0,367.4,sim,FB,2145.00000000,2155.00000000,5M00G7W,102.9,sim
1015400776,TIM,GO,Goiania,CENTRO,"Rua Projetada, S N, -",5208707,Nao Informada,3G - 4G - 5G,1800 - 2100 - 2500 - 3500,-16.662703,-49.234342,LTE,724.0,4.0,36273.0,103095230.0,1000.0,1.0,0.0,680.3,sim,FB,1820.000,1825.000,200KG7W,590.4,sim
1015400792,TIM,DF,Brasilia,CEILANDIA,"CHACARA CHACARA N. 195, DENOMINADA CHACARA PRIMAVERA, SITUADO NO SETOR QNP 22 CONJUNTO ""E"", 195, CHACARA PRIMAVERA",5300108,Nao Informada,2G - 3G - 4G - 5G,700 - 1800 - 2100 - 3500,-15.838139,-48.126167,,,,,,,,,2662.7,nao,FB,2125.00000000,2135.00000000,5M00G7W,982.6,sim
1015400814,TIM,MT,Cuiaba,CENTRO,"VIA PROJETADA, AREA G, S N, RODOVIA HELDER CANDIA (MT - 010) KM. 02",5103403,Nao Informada,4G - 5G,700 - 3500,-15.538556,-56.109028,,,,,,,,,5974.5,nao,,,,,1558.9,nao
1015400822,TIM,GO,Goiania,RESIDENCIAL RECANTO DAS EMAS,"RUA EMA, 8, QD. 23 LT 08",5208707,Nao Informada,4G - 5G,1800 - 3500,-16.740222,-49.367417,LTE,724.0,4.0,36273.0,102988297.0,1000.0,1.0,0.0,556.0,sim,,,,,1149.6,nao
1015400849,TIM,GO,Aparecida de Goiania,CENTRO,"RUA 506, S N,",5201405,Nao Informada,4G - 5G,1800 - 3500,-16.762306,-49.265194,LTE,724.0,5.0,42162.0,158722077.0,1000.0,1.0,0.0,850.2,sim,,,,,1315.8,nao
1015400865,TIM,MT,Cuiaba,CENTRO,"RUA PROJETADA, S N,",5103403,Nao Informada,4G - 5G,700 - 3500,-15.5471,-56.0975,,,,,,,,,4881.9,nao,FB,2155.00000000,2165.00000000,5M00G7W,1.0,sim
1015400881,TIM,MT,Cuiaba,PARQUE RESIDENCIAL TROPICAL VILLE,"RUA 01, S N, LOTE 57, QUADRA 04, PARQUE RESIDENCIAL TROPICAL VILLE, CUIABA MT",5103403,Nao Informada,4G - 5G,700 - 3500,-15.560311,-56.12175,,,,,,,,,4316.9,nao,,,,,1294.0,nao
1015402183,TIM,SP,Campos do Jordao,CENTRO,"RUA JOaO CARLQUIST, S N, LOTE 39 VILA SUICA",3509700,Nao Informada,2G - 3G - 4G - 5G,700 - 1800 - 2100 - 3500,-22.741944,-45.588889,LTE,724.0,10.0,50312.0,230724609.0,1000.0,20.0,0.0,502.7,sim,FB,1805.00000000,1820.00000000,200KG7W,532.9,sim
1015403554,TIM,RJ,Rio de Janeiro,CENTRO,"AVENIDA PRESIDENTE ANTONIO CARLOS, 128,",3304557,Nao Informada,4G - 5G,1800 - 2100 - 2300 - 2500 - 3500,-22.908075,-43.172367,LTE,724.0,11.0,57321.0,153700405.0,1000.0,3.0,0.0,36.8,sim,FB,1850.000,1860.000,10M0G7W,151.9,sim
1015403562,TIM,RJ,Angra dos Reis,CENTRO,"RODOVIA BR-101, S N,",3300100,Nao Informada,4G,700 - 2100,-22.926464,-44.372158,,,,,,,,,9359.8,nao,,,,,1070.1,nao
